Rank	Taxonpath	Taxon	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	Streptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	36	1	0	0	0	0	0	0	0	84	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	1	352	6	0	0	0	0	0	9	2	68	0	2	0	0	0	0	67	3	10	2	3	1	6	8	0	3	33	24	1	2	1	11	1	0	0	3	38	7	3	85	10	4	4	0	0	0	5	0	0	17	0	113
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	327	1	0	1	0	0	0	0	5	17	0	1	0	0	0	0	9	0	7	1	1	0	0	6	0	1	3	0	0	0	0	12	0	0	0	0	8	0	2	4	0	1	0	0	0	0	7	0	0	3	0	19
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	3	61	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	0	1	0	0	0	0	0	0	1	0	0	2	0	48
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	1	0	1	0	63
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1	Clostridium sensu stricto 1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	2	4	266	0	1	1	0	0	0	1	3	42	0	1	0	0	0	0	14	0	8	0	2	0	4	2	0	3	63	2	2	0	0	2	1	0	0	1	25	5	2	72	0	1	0	0	1	0	1	0	0	4	0	44
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 12	Clostridium sensu stricto 12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus	Ruminococcus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	35	0	0	0	4	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	4	0	0	0	1	0	0	1	24	185	1	0	1	0	0	0	5	0	82	6	0	0	0	0	0	48	0	7	5	3	0	1	8	0	23	431	12	0	0	2	1	0	0	0	4	44	17	6	112	3	0	0	0	0	0	1	2	0	33	0	141
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium	Faecalibacterium	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	31	0	0	0	4	0	0	0	28	43	0	2	0	0	0	0	1	6	1	0	0	0	0	2	0	0	0	0	0	3	0	2	3	6	0	2	0	1	0	0	0	1	240	4	5	1	0	0	0	11	51	112	3	55	1	0	0	0	51	3	163	11	61	9	32	8	0	23	5	27	9	0	12	44	0	0	0	16	106	23	0	7	7	1	3	1	1	1	3	1	2	8	3	17
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005	UCG-005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Fenollaria	Fenollaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group	[Eubacterium] eligens group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	4	0	8	0	1	1	0	0	0	1	2	5	0	0	0	0	0	0	0	4	4	1	0	5	2	1	0	0	0	0	1	0	0	3	0	4
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Megamonas	Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	1	0	0	0	3	9	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	39	2	0	1	0	0	0	6	7	24	5	7	0	1	0	1	20	0	9	0	2	3	1	6	0	0	71	4	0	0	4	3	0	0	0	2	3	2	0	4	2	0	0	1	0	0	0	0	0	1	0	12
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Anaeromusa-Anaeroarcus	Anaeromusa-Anaeroarcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	100	0	1	0	0	0	0	2	2	8	1	0	0	0	0	0	12	0	0	0	0	2	0	0	0	5	6	1	0	0	0	0	0	0	0	0	6	0	0	1	1	0	0	0	0	0	0	0	0	1	0	19
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Anaerosinus	Anaerosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	1	2	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	125	1	0	0	0	0	0	5	13	11	0	11	0	0	0	0	39	2	14	0	2	5	0	2	0	27	16	0	5	0	0	0	1	0	0	2	2	4	0	0	3	1	0	1	2	1	2	0	0	5	0	8
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium PCC-6307	Cyanobium PCC-6307	1	1	2	237	935	159	0	0	0	0	0	0	0	110	93	1152	88	8	0	0	0	0	0	2	1953	4012	300	85	58	3	1	0	0	0	614	884	17	7	6	7	0	0	0	7	166	134	15	18	35	5	0	2	1	3	158	667	280	20	1	4	2	0	1	0	0	83	119	121	116	22	38	9	0	0	0	0	166	27	383	114	7	0	0	0	6	3	391	1591	992	129	11	4	2	0	10	988	228	116	8	22	3	2	5	0	6	38	82	6	19	7	1	1	0	1	0	0	50	96	82	207	19	1	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Synechococcus CC9902	Synechococcus CC9902	338	39	243	2183	4202	1694	207	45	66	15	243	88	93	2018	489	3289	547	252	1892	64	710	1595	870	8111	12760	10751	2828	817	2535	1184	192	366	2047	3294	3359	10657	994	1132	996	2747	918	3865	863	997	2154	610	233	230	2809	1162	1679	104	569	519	3512	1284	3841	2224	1262	2381	287	22	1479	287	51	1647	1925	242	730	1093	1350	590	39	15	13	36	1474	176	2435	1827	655	16	114	574	1923	12817	30363	4514	3407	456	628	936	754	34	1091	1089	5378	2008	618	3506	1335	80	501	405	1657	894	460	82	313	623	867	129	675	97	337	467	1383	403	609	2520	1469	1045	228
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Prochlorococcus MIT9313	Prochlorococcus MIT9313	1	0	0	2	1428	1073	20	3	0	0	0	0	0	7	237	5142	473	28	6	2	0	0	0	0	218	165	1188	1256	214	2	2	0	0	0	9	5498	508	85	77	0	0	1	0	16	506	857	367	139	54	6	0	7	1	6	0	49	167	630	13	46	1	1	0	0	0	4	1	27	126	340	467	13	0	0	5	0	23	62	2378	293	96	0	0	2	1	1	16	213	2171	390	81	11	6	0	4	2	178	242	255	69	29	0	2	0	8	166	693	113	90	24	2	1	0	12	0	0	2	9	558	461	437	9	8
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Candidatus Obscuribacter	Candidatus Obscuribacter	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1161	24	1072	3	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	41	19	0	0	0	0	2	243	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	Bifidobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	2	16	0	4	0	0	0	0	4	0	2	0	0	0	2	1	0	0	4	11	0	0	1	3	1	0	0	6	18	15	0	8	1	1	1	0	0	0	7	0	0	4	0	21
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium	Mycobacterium	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	6	1	0	0	1	249	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	22	4	1	0	0	0	3	0	0	0	1
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium	Microbacterium	0	1	0	0	0	0	0	0	1	0	0	2	12	11	24	19	5	92	2	30	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	9	39	8	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	1	0	0	5
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus Aquiluna	Candidatus Aquiluna	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	3	0	0	0	0	1	0	0	1	0	11	0	0	0	2	0	3	0	0	0	0	0	1	0	2	0	0	2	2	8	0	0	0	0	0	3	0	1	3	3	3	0	0	0	0	0	0	2	33	4	0	0	3	0	1	4	0	0	0	1	0	0	1	6	1	3	2	30	15	10	4	0	0	0	1	0	0	0	3	16	0	0	0	1	0	0	21	13	6	7	17	4	0	0	2	0	0	7	3	15	2	1	1	0	1	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade	hgcI clade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	0	0	0	0	0	0	8	0	0	0	2	135	1	0	0	1	0	0	0	0	211	7	0	0	0	0	0	0	0	5	0	0	1	0	2	0	0	2	0	0	36	2	1	0	15	0	0	0	0	0	0	0	3	0	8	0	1	0	0	0	15	0	0	0	130	0	3	0	0	0	4	2	0	6	1	8	16	0	0	0	1	0	2	13	0	4	0	0	0	6	132	0	0	0	2	0	0	20	0	0	0	1	0	2	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacter	Ilumatobacter	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	19	7	1	0	0	0	1	0	0	2	2	2	5	21	0	0	0	1	0	2	6	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	2	1	10	12	0	0	4	1	0	0	0	0	0	0	32	0	0	0	1	2	1	5	62	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group	Sva0996 marine group	0	0	1	0	132	1	43	15	25	2	1	0	1	1	31	41	15	23	9	21	0	0	0	0	17	75	94	301	177	72	23	27	0	0	1	72	294	36	39	3	0	1	0	1	14	151	159	132	185	56	2	10	1	1	0	5	93	171	88	147	17	3	1	0	0	0	0	22	29	9	57	53	16	7	3	0	2	22	18	92	78	11	0	0	0	0	28	60	16	12	85	56	91	5	2	2	28	82	186	112	68	1	0	0	6	27	160	104	115	107	102	21	0	14	2	0	1	1	117	127	88	109	28
genus	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina	Candidatus Actinomarina	17	26	55	1216	3010	131	209	185	690	240	357	61	46	140	1862	2490	1537	1714	1847	1611	2671	349	427	473	1299	2458	2169	1494	1699	3372	2093	3665	282	202	361	2995	3262	459	1087	1295	772	953	493	384	700	2526	2327	2054	3388	1648	748	39	514	175	491	277	1328	2708	1436	1307	477	73	163	19	14	3986	1030	127	831	272	2440	703	262	122	129	116	156	360	1370	2878	1980	981	1598	105	1119	847	1438	1762	1749	1875	1063	1360	987	2549	66	273	2408	2264	2741	3512	1146	529	134	355	908	1172	3740	2124	1920	1349	1122	1658	317	74	439	293	443	40	1525	1842	1550	1895	693
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium	Chryseobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	221	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	34	0	1	13	1	0	0	0	0	0	1	0	0	2	0	56
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Cloacibacterium	Cloacibacterium	0	4	0	23	0	0	2	1	0	0	0	0	1	0	3	3	2	4	1	0	0	0	0	0	0	14	0	1	1	49	0	0	0	8	0	0	0	0	89	28	26	0	0	0	0	2	8	2	0	1	0	0	3	0	0	1	0	1	4	16	0	1	3	1	0	0	1	1	0	3	7	2728	2	5	2	1	0	0	26	7	264	11	15	0	0	0	0	434	8	54	9	14	5	32	9	0	44	160	57	0	0	13	20	3	5	1	15	458	10	36	329	36	24	3	8	5	0	27	11	13	111	11	811
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Moheibacter	Moheibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	27	0	0	1	0	0	0	3	0	67	6	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	9	0	0	0	361	0	0	0	0	0	0	0	1	0	2	0	2
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella	Winogradskyella	113	0	0	4	3	2	1	1	7	49	34	2	1	6	14	2	10	152	355	12	105	260	0	37	24	45	3	0	1	26	4	41	519	284	17	0	8	1	12	3216	483	44	0	0	2	1	5	9	43	32	17	41	0	16	0	6	28	5	1	1	7	7	792	4	2	66	8	24	10	2	14	6	0	2	41	1	17	19	11	10	8	25	45	222	184	186	54	60	7	12	0	1	34	26	2129	48	73	18	10	73	13	28	1485	11	1	27	3	8	8	6	24	7	209	108	19	145	47	46	5	78	5	3	3
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	Flavobacterium	20	4	0	12	4	13	8	2	43	6	2	20	36	158	101	121	167	2960	77	159	44	9	1	0	5	48	5	9	21	212	23	28	28	1061	1	18	5	296	315	40	81	19	0	12	0	9	62	106	14	24	28	55	112	0	0	32	6	10	149	14	17	27	186	19	23	2	4	25	1	4	54	462	10	37	12	20	20	56	55	1473	169	36	215	118	96	2	1	128	101	581	21	87	49	209	825	1	119	43	275	46	70	965	179	108	34	2	10	211	233	13	55	69	1004	294	71	1817	51	40	82	546	209	55	156
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mesonia	Mesonia	2	3	11	64	80	3	2	8	0	0	0	0	10	0	446	28	96	1	0	0	1	1	1	3	1	0	1	0	0	6	0	0	0	0	0	0	17	0	4	265	257	156	0	0	1	0	0	0	9	0	0	0	55	5	0	5	0	4	0	0	0	1	0	0	0	71	5	0	0	0	7	1	0	53	0	0	0	0	0	49	35	4	0	0	2	0	0	0	1	34	0	0	0	1	20	0	4	0	4	3	0	1	2	0	2	47	0	1	0	2	0	0	0	1	167	6	20	1	10	4	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Nonlabens	Nonlabens	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	1	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gillisia	Gillisia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Zunongwangia	Zunongwangia	0	0	0	5	62	3	2	1	0	0	2	3	4	0	96	18	22	3	2	4	0	0	0	0	1	6	0	0	0	1	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	4	0	0	7	8	0	0	62	1	7	0	0	0	0	0	0	1	0	9	0	0	2	1	0	1	0	2	11	0	0	11	0	0	0	1	13	0	0	3	4	1	0	0	2	0	0	3	12	1	1	0	2	1	0	1	10	8	4	2	1	0	0	0	0	3	14	2	1	1	1	1	20	0	0
genus	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella	Leeuwenhoekiella	0	1	1	9	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	0	0	0	43	7	0	0	30	0	0	15	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	10	44	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	8	0	0	1	1	391	1	3	0	1	6	1	0	2
