Rank	Taxonpath	Taxon	D2-May15	D2-Jun15	D2-Jul15	D2-Aug15	D2-Oct15	D2-Nov15	D2-Dec15	D2-Jan16	D2-Feb16	D2-Mar16	D2-Apr16	D2-May16	D2-Jun16	D2-Jul16	D2-Aug16	D2-Sep16	D2-Oct16	D2-Nov16	D2-Dec16	D2-Jan17	D2-Feb17	D2-Mar17	D2-Apr17	D2-May17	D2-Jun17	D2-Jul17	D2-Aug17	D2-Sep17	D2-Oct17	D2-Nov17	D2-Dec17	D2-Jan18	D2-Feb18	D2-Mar18	D2-Apr18	D2-May18	D2-Jun18	D2-Aug18	D2-Sep18	D2-Oct18	D2-Nov18	D2-Dec18	D2-Jan19	D2-Feb19	D2-Apr19	D2-May19	D2-Jun19	D2-Jul19_STR	D2-Aug19	D2-Sep19	D2-Oct19	D2-Nov19	D2-Dec19	D2-Jan20	D2-Feb20	D2-Apr20	D2-May20	D2-Jun20	D2-Jul20	D2-Aug20	D2-Sep20	D2-Oct20	D2-Nov20	D2-Dec20	D2-Jan21	D2-Feb21	LUR20-Feb15	LUR20-Mar15	LUR20-Apr15	LUR20-May15	LUR20-Jun15	LUR20-Jul15	LUR20-Aug15	LUR20-Sep15	LUR20-Oct15	LUR20-Nov15	LUR20-Jan16	LUR20-Feb16	LUR20-Mar16	LUR20-Abr16	LUR20-May16	LUR20-Jun16	LUR20-Jul16	LUR20-Aug16	LUR20-Sep16	LUR20-Nov16	LUR20-Dec16	LUR20-Jan17	LUR20-Feb17	LUR20-Mar17	LUR20-Apr17	LUR20_May17	LUR20-Jun17	LUR20-Jul17	LUR20-Aug17	LUR20-Sep17	LUR20-Oct17	LUR20-Nov17	LUR20-Jan18	LUR20-Feb18	LUR20-Mar18	LUR20-Apr18	LUR20-May18	LUR20-Jun18	LUR20-Jul18	LUR20-Aug18	LUR20-Sep18	LUR20-Oct18	LUR20-Nov18	LUR20-Feb19	LUR20-Mar19	LUR20-Apr19	LUR20-Jul19_STR	LUR20-Aug19	LUR20-Sep19	LUR20-Oct19	LUR20-Nov19	LUR20-Dec19	LUR20-Jan20	LUR20-Feb20	LUR20-Mar20	LUR20-Apr20	LUR20-May20	LUR20-Jun20	LUR20-Jul20	LUR20-Aug20	LUR20-Sep20	LUR20-Oct20	LUR20-Nov20	LUR20-Dec20	LUR20-Jan21	LUR20-Feb21
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae;Bicosoeca;Bicosoeca vacillans	Bicosoeca vacillans	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	23	2	0	0	7	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	57	47	4	2	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	1	0	25	0	0	141	9	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	32	11	1	0	0	0	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;Bicoecea;Bicoecea X;Bicoecea XX;Bicoecea XXX;Bicoecea XXX sp.	Bicoecea XXX sp.	0	4	48	0	1	0	0	0	0	0	0	0	0	0	40	5	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0	0	0	46	0	15	9	0	0	0	0	0	0	0	0	34	2	0	0	0	0	0	0	0	0	0	0	87	0	18	0	0	0	0	0	0	0	0	0	17	41	5	1	0	0	0	0	0	0	5	5	36	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	26	5	0	0	0	0	0	0	0	0	0	7	27	0	0	0	0	0	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-12;MAST-12A;MAST-12A X;MAST-12A XX;MAST-12A XX sp.	MAST-12A XX sp.	0	0	1	0	0	2	5	3	82	36	42	2	0	1	2	5	0	1	38	66	26	18	46	12	0	8	0	13	0	0	3	1	133	57	16	67	2	0	0	1	3	1	2	199	36	22	5	2	0	0	4	13	1	1	7	0	0	0	0	0	0	0	0	0	3	35	41	166	45	10	6	0	1	10	3	11	95	217	82	257	0	0	9	10	19	59	59	114	36	425	127	68	295	32	19	36	87	97	2	15	57	19	0	0	0	0	0	4	18	27	368	10	10	2	10	43	50	19	0	19	28	2	0	0	51	0	1	7	0	5	11	41
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-12;MAST-12B;MAST-12B X;MAST-12B XX;MAST-12B XX sp.	MAST-12B XX sp.	0	0	0	0	0	0	37	1	67	0	55	0	0	0	0	0	0	0	14	3	6	0	1	0	0	0	0	0	0	0	0	0	46	9	43	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	183	0	0	0	0	0	0	0	23	0	217	19	73	0	0	0	0	0	31	0	6	49	0	13	2	0	0	0	0	0	0	0	57	4	31	0	0	0	0	0	0	1	3	5	2	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0	1	1	0	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3B;MAST-3B X;MAST-3B XX;MAST-3B XX sp.	MAST-3B XX sp.	0	0	1	0	16	2	3	3	0	0	0	0	0	27	10	22	16	13	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	34	83	42	0	6	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	12	0	38	1	0	0	0	0	0	0	11	15	13	2	0	0	0	0	0	0	5	35	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	57	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3C;MAST-3C X;MAST-3C XX;MAST-3C XX sp.	MAST-3C XX sp.	6	18	32	195	81	22	67	103	81	26	23	3	0	646	1166	773	322	456	46	13	18	13	3	1	62	104	21	70	75	69	31	109	61	175	0	71	0	3043	23	643	240	58	35	88	12	0	339	1325	2187	2095	163	428	132	33	4	4	0	87	22	270	1850	147	14	47	46	9	50	8	3	0	1	16	1757	12	230	31	197	68	34	20	3	6	106	1401	377	238	19	46	161	20	3	300	20	132	8	55	563	58	89	8	5	0	0	1	2	108	7	2	34	76	7	3	330	1221	84	132	403	114	29	3	28	0	1	34	10	342	29	87	27	13	113	27
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3D;MAST-3D X;MAST-3D XX;MAST-3D XX sp.	MAST-3D XX sp.	178	186	8	0	0	5	0	0	1	0	5	8	235	0	5	38	4	6	0	4	3	0	43	1	129	6	0	18	0	2	15	6	3	17	38	12	17	0	0	1	0	0	2	0	17	18	293	8	1	3	21	0	0	1	0	197	170	298	1	69	6	10	51	176	3	16	24	3	429	17	209	3	58	4	4	21	0	3	0	28	414	9	12	83	15	2	20	12	3	11	21	83	404	37	9	22	2	6	0	1	0	0	0	117	0	0	0	2	0	0	3	5	3	7	0	21	1	0	0	3	1	78	49	60	43	75	7	2	49	65	5	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E X;MAST-3E XX;MAST-3E XX sp.	MAST-3E XX sp.	64	7	58	9	1319	105	80	166	295	317	3369	225	37	177	46	294	896	217	98	80	353	447	224	141	76	506	587	681	85	125	202	116	719	1877	28	1733	0	1719	62	197	339	369	187	110	328	387	406	593	1090	1137	1028	255	36	46	5	419	23	125	138	1238	532	528	58	149	48	220	312	40	330	127	84	1	116	385	380	308	421	407	110	2274	69	54	409	75	394	374	60	188	190	423	127	854	86	99	92	490	375	78	66	31	17	17	8	7	4	20	10	87	625	356	123	49	291	1287	1281	1505	216	69	29	28	48	68	1	208	171	823	69	780	56	63	123	131
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3F;MAST-3F X;MAST-3F XX;MAST-3F XX sp.	MAST-3F XX sp.	0	25	10	0	319	6	10	124	215	1	50	0	1	0	290	134	326	268	15	9	3	112	1	0	1	0	209	192	2	12	48	28	149	918	0	230	0	26	6	0	5	145	16	37	1	7	13	0	4	117	714	337	9	1	0	1	0	0	1	58	93	21	9	99	6	17	7	2	4	7	13	0	206	27	16	31	212	285	528	41	0	32	9	572	22	120	7	30	51	88	8	155	0	10	93	246	47	276	18	2	3	0	0	0	0	0	0	9	37	74	74	0	0	139	227	819	188	4	2	2	51	0	0	29	8	123	4	706	22	26	29	19
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I X;MAST-3I XX;MAST-3I XX sp.	MAST-3I XX sp.	789	6	4	0	65	370	25	85	37	11	9	36	15	15	0	107	11	72	44	26	19	0	93	123	0	2	104	8	0	1685	183	28	8	49	2	0	9	187	0	1	1014	302	189	17	56	30	163	0	6	11	2006	95	92	5	27	196	18	6	0	0	49	67	695	125	0	605	19	0	34	34	32	0	0	102	117	37	89	36	3	13	4	0	0	7	40	64	7	59	16	12	1	1	1	1	20	7	147	4	33	5	4	0	0	8	0	0	3	1	370	28	0	104	1	3	38	1875	25	51	12	58	5	33	2	376	0	0	14	81	327	78	9	53
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J X;MAST-3J XX;MAST-3J XX sp.	MAST-3J XX sp.	23	1	928	0	21	12	3	17	16	2	1	291	15	50	17	56	9	29	1	2	0	13	2	0	0	29	1	2	0	9	10	0	0	31	0	0	38	9	0	1	89	32	7	1	0	20	81	8	2	24	23	2	0	0	0	194	24	31	73	2	81	3	0	13	0	16	0	0	0	129	2	3	0	18	13	7	18	0	0	0	39	0	48	2	19	17	2	60	2	33	1	2	24	3	12	1	5	2	0	0	1	0	0	1	0	0	0	3	0	4	4	0	5	36	66	8	0	0	5	2	0	17	0	31	7	37	23	12	5	5	1	4
species	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3L;MAST-3L X;MAST-3L XX;MAST-3L XX sp.	MAST-3L XX sp.	0	6	0	0	46	26	5	0	2	0	0	11	6	1	0	0	10	123	6	0	0	7	3	0	0	0	0	0	38	81	14	3	0	0	0	9	0	119	0	7	39	41	0	0	0	0	0	0	2	148	31	12	0	0	0	0	0	0	0	0	2	0	15	31	0	0	0	0	1	9	0	0	0	1	46	75	0	1	0	0	5	1	0	0	2	50	0	0	1	0	0	8	0	0	0	2	8	20	0	0	0	0	0	0	0	9	0	2	13	0	0	0	0	0	5	39	0	0	0	0	2	0	0	2	0	0	0	8	8	11	0	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Pseudofungi;MAST-1;MAST-1B;MAST-1B X;MAST-1B XX;MAST-1B XX sp.	MAST-1B XX sp.	0	0	1	4	44	47	19	109	92	196	121	2	0	0	1	0	11	75	22	210	68	59	12	4	0	0	5	1	0	179	77	384	36	2336	1	15	2	0	0	0	29	118	353	63	1	7	12	0	3	0	77	41	44	3	2	5	0	1	0	0	0	0	110	30	78	361	758	3	23	15	7	0	3	0	150	149	265	51	10	193	0	0	0	2	26	34	33	175	332	81	11	9	7	4	10	0	1	4	117	6	40	0	1	1	0	0	0	0	52	254	54	0	0	3	1	94	1	18	8	23	29	0	0	6	0	1	0	10	48	7	252	128
species	Main genome;Eukaryota;SAR;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;MAST-1C X;MAST-1C XX;MAST-1C XX sp.	MAST-1C XX sp.	485	1145	907	67	594	121	24	85	18	42	118	130	629	300	175	176	136	152	34	24	232	4	12	28	566	160	127	74	52	160	137	57	43	225	89	1324	36	693	16	602	64	45	181	39	5	1161	389	646	894	807	142	18	16	10	1	583	176	501	751	377	812	117	135	111	7	267	102	40	91	507	1153	92	266	629	435	166	151	45	5	123	139	121	236	239	64	60	41	73	159	24	3	270	143	120	16	45	375	25	30	6	24	14	384	37	29	7	11	7	24	117	42	48	193	980	237	155	25	35	4	5	6	41	53	213	66	296	442	64	60	51	26	93
species	Main genome;Eukaryota;SAR;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D X;MAST-1D XX;MAST-1D XX sp.	MAST-1D XX sp.	2	5	96	6	208	145	12	39	28	1	0	1	1	80	10	108	52	247	9	0	0	0	0	0	517	31	77	103	66	303	214	6	0	4	0	0	0	125	0	465	51	17	109	11	0	0	109	64	321	422	136	16	1	0	0	0	0	486	173	130	1100	10	6	121	3	11	5	0	0	4	18	0	153	11	332	74	15	1	3	0	2	0	39	25	33	74	24	7	4	0	0	1	77	24	13	69	465	26	1	0	0	0	0	0	0	6	0	0	16	0	0	0	25	203	51	166	1	1	0	0	0	0	0	126	14	158	92	77	2	58	0	1
species	Main genome;Eukaryota;SAR;Stramenopiles;Pseudofungi;Pirsonia Clade;Pirsonia Clade X;Pirsonia Clade XX;Pirsonia;Pirsonia diadema	Pirsonia diadema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	1	0	0	0	0	0	0	0	0	0	0	0	0	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Pseudofungi;Pirsonia Clade;Pirsonia Clade X;Pirsonia Clade XX;Pirsonia;Pirsonia verrucosa	Pirsonia verrucosa	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	125	1	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	326	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulales;Labyrinthulaceae;Labyrinthulaceae X;Labyrinthulaceae X sp.	Labyrinthulaceae X sp.	0	3	10	541	260	49	67	127	49	16	2	3	0	1	0	29	37	145	10	7	2	0	0	0	0	2	18	31	6	34	33	160	0	12	0	0	0	736	0	0	50	114	31	39	2	0	0	49	79	16	191	594	125	21	0	0	0	0	0	3	98	0	18	21	7	10	20	3	0	0	0	1	1232	0	142	55	245	54	19	17	2	0	0	6	180	97	34	41	25	7	0	0	8	0	62	13	303	41	101	2	3	1	0	0	0	19	0	0	29	53	0	0	26	58	23	185	279	95	15	11	1	3	0	0	1	25	5	62	25	16	14	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytriales order incertae sedis;Thraustochytriales;Thraustochytriaceae;Labyrinthuloides	Labyrinthuloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-10;MAST-10 X;MAST-10 XX;MAST-10 XXX;MAST-10 XXX sp.	MAST-10 XXX sp.	0	2	0	2	49	96	227	181	289	80	41	0	2	5	23	327	106	97	112	85	48	10	25	0	6	24	21	170	0	116	102	182	58	41	0	0	0	155	0	0	60	48	57	301	1	0	1	2	33	336	127	127	70	29	4	1	0	1	1	4	331	0	8	88	61	69	107	31	13	13	1	0	88	0	219	162	402	627	19	60	10	2	10	61	32	117	28	279	521	36	30	4	23	12	11	93	35	44	118	36	40	2	0	0	0	0	0	3	30	495	39	7	7	47	27	86	84	48	30	32	4	3	0	0	0	2	17	94	38	46	76	41
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-11;MAST-11 X;MAST-11 XX;MAST-11 XXX;MAST-11 XXX sp.	MAST-11 XXX sp.	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	8	13	0	0	0	0	0	0	0	0	0	82	3	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-4;MAST-4A;MAST-4A X;MAST-4A XX;MAST-4A XX sp.	MAST-4A XX sp.	11	413	1546	26	1077	1299	549	317	1824	191	1204	88	170	951	345	569	448	1215	47	871	63	1021	211	997	604	768	320	191	13	1276	713	328	338	1194	48	3139	10	361	22	1671	812	1003	493	547	58	354	316	913	2947	2003	780	375	335	35	42	354	6	224	387	773	1172	5	230	505	351	623	676	49	2334	787	899	6	745	8	897	1855	509	3279	673	2106	192	1734	1323	766	1099	1189	34	2035	1126	881	571	2144	1310	538	310	261	1677	119	284	91	95	466	10	8	2	0	3	4	178	521	677	11	878	1085	272	585	116	226	62	260	213	175	4	275	145	694	30	238	292	261	347	425
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-4;MAST-4D;MAST-4D X;MAST-4D XX;MAST-4D XX sp.	MAST-4D XX sp.	1	3	15	0	510	32	85	103	107	42	5	1	1	6	581	884	350	115	9	76	2	2	1	0	0	94	34	138	0	232	194	13	6	32	0	0	1	91	0	55	222	110	14	39	0	0	0	0	95	154	263	468	340	6	2	1	1	0	0	102	113	0	4	30	33	25	69	2	8	0	0	5	147	44	350	306	174	200	22	15	0	6	32	862	1373	151	41	64	56	0	1	0	9	530	45	101	102	193	31	1	4	12	0	0	0	4	0	7	24	27	1	0	0	386	40	145	262	228	10	13	4	3	0	0	0	142	0	52	35	13	19	9
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-4;MAST-4E;MAST-4E X;MAST-4E XX;MAST-4E XX sp.	MAST-4E XX sp.	2	3	18	29	639	1872	643	418	1923	193	111	37	39	5	728	1218	449	1052	90	1324	87	263	103	432	8	16	23	118	0	537	681	211	138	1791	39	52	0	217	1	186	593	603	562	1683	12	10	2	2	1014	1643	223	133	191	67	26	76	2	0	0	1233	292	0	129	65	606	1075	943	121	980	292	22	38	397	37	619	773	791	4397	264	245	90	145	8	2285	912	1346	84	1828	1493	211	130	37	330	18	44	67	560	37	188	168	224	128	4	1	0	0	0	7	66	1375	130	0	15	1550	178	137	65	117	50	286	68	53	1	5	2	1210	9	110	180	37	471	539
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-6;MAST-6 X;MAST-6 XX;MAST-6 XXX;MAST-6 XXX sp.	MAST-6 XXX sp.	0	0	0	0	1	0	13	1	4	0	0	0	0	0	15	74	1	0	9	39	184	0	0	0	0	0	0	1	0	0	31	98	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	152	2	0	0	0	0	0	5	0	13	7	7	1	133	247	8	2	0	0	0	0	80	1	80	21	0	0	0	0	0	114	25	1	10	68	343	15	1	4	0	1	0	0	0	0	46	78	2	0	1	0	0	0	0	0	0	44	0	0	0	1	0	0	0	1	5	2	0	0	0	1	0	0	0	0	13	6	3	1
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-7;MAST-7A;MAST-7A X;MAST-7A XX;MAST-7A XX sp.	MAST-7A XX sp.	0	1	4	2	2	1	148	148	277	211	264	14	0	0	0	0	0	127	16	309	25	145	24	1	0	0	0	0	0	13	20	451	115	695	12	54	0	0	0	0	25	261	236	374	0	16	0	0	0	0	0	0	3	101	6	7	0	0	0	1	0	0	0	10	53	860	198	10	151	17	0	0	0	0	0	484	309	191	156	1225	2	1	0	0	0	524	11	556	160	448	71	56	3	1	0	0	0	0	274	52	9	46	1	0	0	0	0	0	120	806	385	2	0	1	0	0	0	2	39	27	98	7	0	0	0	0	0	0	1	3	56	765
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-7;MAST-7B;MAST-7B X;MAST-7B XX;MAST-7B XX sp.	MAST-7B XX sp.	8	12	488	34	1248	105	657	291	627	641	1537	65	242	243	106	84	747	476	345	754	109	315	1363	483	305	361	78	19	8	290	649	1072	464	1507	28	1235	24	47	0	889	599	585	298	844	60	285	56	1782	35	1379	1197	248	667	102	10	569	6	66	65	59	204	5	33	360	147	1624	1208	485	1580	655	87	1	81	18	520	2459	624	535	434	5151	221	410	191	89	950	1524	206	1351	1182	514	2864	1602	1780	307	392	42	43	422	632	47	68	487	5	0	0	0	0	27	181	1378	1669	19	1112	138	179	452	124	593	113	81	316	168	6	212	109	34	4	227	73	196	115	1927
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-7;MAST-7D;MAST-7D X;MAST-7D XX;MAST-7D XX sp.	MAST-7D XX sp.	0	0	0	26	166	2	0	0	0	0	0	0	0	0	8	132	242	63	0	0	0	0	0	1	0	0	46	50	3	7	0	0	0	0	0	0	0	260	0	8	2	0	0	0	0	0	0	0	57	193	181	27	1	0	0	0	0	0	0	88	200	0	0	0	0	0	0	0	0	0	0	1	1148	1	38	1	2	0	0	0	0	0	0	190	103	36	0	0	0	0	0	0	0	0	144	99	93	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	95	101	16	1	0	0	0	0	0	0	0	93	12	24	0	0	0	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-7;MAST-7E;MAST-7E X;MAST-7E XX;MAST-7E XX sp.	MAST-7E XX sp.	0	2	0	0	59	22	36	47	34	9	19	0	0	0	11	175	34	98	15	12	0	3	0	0	0	0	24	13	12	82	48	19	0	0	0	0	0	408	0	74	47	62	14	8	0	0	0	0	103	635	79	41	70	3	0	0	0	0	0	2	127	1	0	85	19	4	6	4	0	0	0	0	0	5	48	6	132	57	36	42	0	0	0	17	14	80	19	30	8	4	0	0	0	0	32	39	413	33	35	4	0	0	0	0	0	0	0	0	15	11	0	0	0	80	49	40	23	44	4	3	3	0	0	0	0	3	8	8	7	58	20	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-8;MAST-8B;MAST-8B X;MAST-8B XX;MAST-8B XX sp.	MAST-8B XX sp.	38	148	36	276	49	17	15	25	20	12	48	4	76	239	239	157	142	54	10	4	15	25	5	1	187	218	41	76	19	50	8	17	9	57	18	48	5	92	7	53	2	12	7	49	0	15	1042	1294	509	373	64	7	2	0	0	65	10	818	380	299	243	0	78	196	13	61	11	10	129	214	381	5	137	0	189	35	13	24	19	60	11	104	579	110	79	35	6	39	28	15	7	78	123	180	34	34	164	4	10	1	1	20	0	3	0	0	0	2	9	51	13	1	308	394	34	39	2	0	4	2	16	18	6	102	150	339	13	40	79	87	15	76
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-8;MAST-8C;MAST-8C X;MAST-8C XX;MAST-8C XX sp.	MAST-8C XX sp.	0	0	0	0	4	74	7	27	26	0	0	0	0	0	0	0	2	59	2	5	0	0	0	0	42	0	0	1	0	37	11	2	0	3	0	0	0	0	0	0	0	9	21	6	0	3	49	1	5	5	27	6	0	1	0	0	0	4	0	2	37	0	0	24	0	5	0	0	0	0	0	0	7	0	10	106	25	4	1	0	0	0	0	0	0	31	0	19	18	0	0	0	8	0	2	10	44	5	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	60	4	34	5	0	0	1	0	0	0	0	0	0	5	5	1	3	1	1
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-9;MAST-9A;MAST-9A X;MAST-9A XX;MAST-9A XX sp.	MAST-9A XX sp.	166	0	66	3963	354	279	18	10	3	19	2	1	5	32	106	120	256	330	7	0	0	1	0	1	57	726	44	119	3	37	15	11	9	1	25	6	0	2191	2182	33849	346	5	21	105	1	0	23	161	15091	1479	72	14	32	0	0	0	0	10	13	96	1654	12	19	1	0	0	10	1	0	0	0	16	5830	182	1245	42	39	11	0	0	0	9	40	113	269	186	0	6	1	0	0	2	13	173	84	58	295	9	0	2	0	2	16	2	25	4593	1986	978	62	16	8	0	56	3252	66	44	6	4	3	0	0	0	0	2	3	148	139	72	4	3	1	0
species	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-9;MAST-9D;MAST-9D X;MAST-9D XX;MAST-9D XX sp.	MAST-9D XX sp.	8	3	83	17	51	75	9	8	2	1	0	0	4	13	113	29	33	39	1	1	1	0	0	121	439	305	33	88	14	38	19	534	160	13	20	5	8	126	6	115	14	2	11	11	0	3	7	11	394	119	23	18	6	8	2	77	39	478	38	13	175	0	4	4	33	9	1	0	7	36	4	15	253	0	106	103	6	1	2	0	3	0	95	35	7	52	3	11	11	0	0	13	243	122	55	60	395	7	146	24	3	2	0	2	6	29	2	167	10	9	4	0	49	239	8	15	5	6	2	2	1	53	7	110	13	29	7	23	6	1	48	0
species	Main genome;Eukaryota;Hacrobia;Cryptophyta kingdom incertae sedis;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales X;Cryptomonadales XX;Cryptomonadales XX sp.	Cryptomonadales XX sp.	15	3	11	2	52	16	322	237	352	278	362	79	10	0	138	13	15	192	364	87	237	364	621	17	0	0	6	8	1	112	270	496	783	1254	198	218	2	4	0	0	617	399	215	375	34	2	0	0	2	7	85	347	156	38	33	32	5	5	3	0	17	43	80	99	234	241	111	64	74	41	0	0	48	0	310	900	595	938	317	218	31	46	37	299	132	617	53	476	755	571	419	99	24	31	1	6	11	22	85	116	75	551	6	0	0	0	0	8	209	1567	1476	40	18	21	0	68	163	928	145	125	199	14	0	8	24	11	3	201	227	18	193	174
species	Main genome;Eukaryota;Hacrobia;Cryptophyta kingdom incertae sedis;Cryptophyta;Cryptophyceae;Goniomonadales;Goniomonadales X;Goniomonas;Goniomonas sp.	Goniomonas sp.	0	0	0	0	15	27	12	26	6	0	1	0	0	0	30	8	3	7	1	7	0	0	0	0	0	8	2	113	22	27	7	4	0	0	0	0	0	2	0	3	26	3	9	7	0	0	2	0	15	97	28	66	21	0	0	0	0	0	0	0	673	4	0	8	12	0	6	0	0	0	0	0	20	0	29	22	54	3	0	1	0	0	0	76	4	1	2	1	5	0	0	0	0	95	0	59	128	3	7	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	2	4	52	20	0	2	0	0	1	0	0	1	15	25	13	4	12	0
